3.2757,3.8083,1.5265,5.3508,10.441,-5.2746,3.8551,-15.803,23.292,-12.905,-10.574,-2.0391,13.667,-3.3031,-10.175,-5.8481,-15.578,-1.0798,1.3497,0.66769,-10.147,-18.027,2.9307,-9.0657,-1.672,-16.935,-8.0138,-14.107,-6.0422,-6.6845,-0.60625
-2.149,5.6332,14.533,10.978,5.0866,-10.668,9.7964,-5.8931,26.655,-4.7884,-3.9569,-7.0645,11.222,1.0095,-12.416,-5.9337,-20.026,0.35779,7.8805,-3.9759,-3.2526,-11.671,19.476,-6.0208,-10.282,-21.214,4.2507,-12.809,0.48423,-12.702,-7.5561
-6.2401,8.0538,6.2024,4.7021,8.3233,-10.517,7.084,-7.4146,34.195,-7.3249,-15.179,-9.3992,17.044,-2.636,-11.271,-7.1044,-14.847,3.7785,4.2025,-1.1057,-9.4443,-10.855,0.3261,-12.363,-9.3717,-17.408,8.8872,-10.54,-4.1287,-0.27763,9.9399
-2.7927,-1.2688,4.6923,14.719,8.542,-6.2087,7.9566,-10.859,20.195,2.6721,-15.767,-4.8072,18.164,-5.0631,-12.772,-10.667,-32.165,-9.7244,10.774,-12.072,-9.0378,-17.552,10.181,-10.094,-6.0576,-15.232,-0.43308,-10.493,-3.0033,-6.3391,24.871
2.2109,1.6633,9.4849,12.767,11.619,-10.007,10.042,-9.2611,21.809,-8.6635,-6.614,0.55761,13.698,-1.9217,-8.4967,-8.7013,-18.963,-2.6828,9.3328,-0.26965,-7.8134,-18.041,12.352,-6.6041,-4.7465,-15.352,2.0946,-10.067,-0.64355,-16.47,-25.546
-0.97514,6.7051,17.274,5.5861,-1.7755,-10.458,4.2844,-11.198,17.206,4.4696,-12.364,-6.1259,14.215,-6.6049,-16.553,3.8498,-0.61514,-5.153,12.524,-8.6766,-14.337,-20.751,12.615,-4.181,-11.176,-14.781,3.9509,-16.978,-6.9182,-10.817,5.3227
-2.3723,5.1991,7.6705,11.423,-2.8987,-2.02,14.336,-18.667,23.953,-0.34109,-14.901,-1.969,11.12,1.2863,-10.595,-9.1879,-23.547,-10.097,2.1833,-4.4718,-5.587,-29.236,8.1826,-5.3228,-9.2471,-14.828,6.4234,-16.175,-2.8598,-11.419,-16.623
-7.0294,5.4451,9.1395,13.572,1.0087,-10.777,6.7038,-2.7385,23.815,-2.5471,-4.8125,-1.2105,9.2527,0.099128,-7.3641,2.3526,-27.091,0.13697,13.422,-5.8281,-5.8068,-13.554,11.236,-3.4804,-11.852,-16.715,2.5665,-4.6298,-4.6601,-9.0376,-7.9483
-3.845,14.174,6.8149,11.507,8.4314,-6.0116,16.599,2.1255,18.845,3.7692,-7.6493,-3.8622,15.151,-9.2756,-22.537,-8.4045,-25.924,-12.687,12.453,-2.924,-6.4539,-16.372,18.656,-3.3508,-12.51,-11.456,-6.3608,-13.442,-2.3135,-13.005,-41.748
-1.0208,1.4812,8.5505,3.6553,9.7745,-12.454,8.8579,-5.9624,23.187,-5.4209,-9.0062,-14.163,21.076,-7.9001,-12.011,-6.7666,-22.966,-7.2011,9.6064,-5.533,-7.1627,-21.24,9.4648,-5.3856,-8.724,-19.872,4.6398,-16.79,1.8227,-7.6895,-10.088
-11.109,-3.9179,9.9321,7.0405,11.154,-4.5286,9.1522,-9.43,30.108,4.5669,-13.084,-6.849,22.168,-7.6598,-10.886,-6.2521,-18.038,-12.462,2.5963,-3.5439,-6.686,-16.328,3.9866,-10.52,-12.491,-18.672,-6.829,-9.6274,-3.296,-13.075,32.73
-5.0378,1.6137,-3.7004,13.35,6.9499,-1.7411,9.1923,-13.511,20.514,-13.039,-5.0051,-5.9972,12.47,-4.1359,-9.9211,-7.3305,-18.373,-5.9498,5.8853,-1.8856,-10.294,-14.739,9.8642,0.17927,-1.5087,-21.939,-2.5529,-20.891,-7.2815,-5.1608,-15.808
-9.2942,1.2108,7.2291,22.446,-3.8722,-14.366,9.5065,-7.1483,27.401,-5.4299,-9.6894,2.336,8.6594,-10.605,-9.3278,-10.655,-18.33,-0.68316,4.9183,-7.9897,-7.945,-11.927,11.941,-1.6941,-8.6256,-12.589,2.6185,-9.092,-4.9349,-6.4922,-6.1002
0.12186,2.0113,11.558,6.5963,-3.536,-10.474,12.487,-6.3472,20.655,-8.6825,-13.059,2.4039,24.311,-4.0059,-15.643,-1.3426,-21.194,2.7785,1.7284,0.46998,-12.081,-13.581,4.5024,-9.1828,-12.449,-9.2841,-1.8341,-10.565,-3.7607,-11.7,0.66598
-6.4787,3.6278,12.726,6.1574,2.7964,-5.6978,12.577,-10.437,22.834,-7.1507,-13.167,-6.6451,9.1344,-6.4163,-12.828,2.592,-18.592,-10.182,1.6821,-11.964,-0.70967,-10.434,7.7517,-2.237,-8.5422,-17.743,1.8649,-15.07,-5.7318,-18.343,-34.948
-7.6331,3.2161,3.6093,9.6041,7.4822,-7.1743,1.119,-6.7882,17.866,-5.927,-9.881,-2.2162,15.616,-8.3475,-7.199,-3.9223,-17.547,-7.7367,10.416,-12.542,-3.515,-16.888,10.016,-4.712,-12.698,-12.147,-2.7982,-15.315,-5.9199,-10.515,20.383
-10.027,3.7196,11.143,19.922,1.2924,-9.3893,17.764,-11.677,23.423,-1.0497,-4.2573,-5.3224,18.67,-11.14,-6.5954,-1.6282,-16.651,-1.9092,3.7105,-6.1246,-13.783,-16.771,15.486,-13.826,-6.0238,-10.18,2.7436,-9.2353,-16.338,-11.22,11.894
-0.26713,-2.8809,7.4422,3.079,6.9279,-8.0919,11.591,-7.1831,27.916,0.57249,-13.487,-12.848,10.405,-4.95,-16.105,-11.208,-28.185,-2.4347,4.7015,-8.9441,-2.1934,-17.6,12.093,-9.8599,-9.8412,-17.36,9.0167,-11.312,-0.68359,-14.194,60.646
-2.2719,9.2913,12.305,18.455,4.2435,-10.113,12.752,-5.6382,27.561,-3.7185,-11.715,-1.2196,7.3971,-11.962,-13.337,-5.4979,-11.783,-5.9335,0.60914,-13.398,-8.4272,-14.65,7.4342,-8.9139,-12.957,-23.177,3.4918,-16.066,-8.804,-9.98,0.36344
1.448,9.9417,5.5955,10.736,8.0345,-8.3833,12.162,-4.6151,23.2,-5.7596,-13.801,-5.3443,9.2736,6.2141,-8.4988,-4.1812,-20.836,-10.024,5.9151,-2.9642,-1.5262,-13.239,3.861,-4.502,-6.0689,-16.01,5.0207,-16.784,-0.88597,-11.62,-31.228
-1.5151,4.7852,8.2489,12.522,6.4677,-7.3648,15.454,-15.245,24.034,-9.813,-14.873,2.1357,15.035,-7.2581,-11.564,-1.5721,-13.172,-7.7679,-1.3799,-7.1286,-10.448,-14.354,6.8334,-11.83,-18.149,-12.832,2.1254,-11.729,-3.4044,-9.0353,-27.395
-3.9315,-2.9971,13.445,11.842,3.5473,-15.845,17.112,-10.337,18.466,0.74057,-6.2981,-3.2669,15.829,0.51911,-10.202,-4.4496,-11.216,-8.9836,1.7804,-7.1757,-8.1703,-19.512,5.4383,-7.6243,-7.7636,-14.542,3.2108,-11.567,-4.7317,-10.074,8.2781
0.48875,6.9073,13.704,15.816,-2.3769,-10.709,5.7896,-22.864,18.541,-0.95331,-5.2494,-10.099,19.143,-10.046,-5.5779,-4.2651,-22.287,0.73006,11.717,-17.218,-0.42281,-17.926,8.7977,-2.6196,-5.1546,-17.657,7.4483,-7.8904,-8.4048,-8.6962,8.2731
2.4717,5.5223,5.0065,14.454,10.326,-8.6555,10.419,-11.051,24.999,-8.8169,-13.047,0.3287,14.407,-6.5819,-13.128,-3.0282,-28.466,-12.884,6.3692,-11.993,-6.9851,-16.772,3.6764,-6.4942,-9.9517,-13.088,2.2196,-5.0679,-7.8586,-18.413,-2.0094
4.3375,4.9328,4.5339,16.349,2.6877,-4.5454,13.691,-8.7689,19.793,-0.3006,-12.66,-5.3094,20.24,-5.12,-7.4507,-11.652,-22.692,-1.8869,6.75,-8.8185,-6.5424,-18.95,3.9996,0.64211,-13.152,-16.469,7.1678,-11.05,-3.7358,-8.5481,15.685
-9.1478,3.351,7.9206,9.1145,7.3268,-8.9642,15.658,-9.0085,23.975,-6.8992,-4.6688,-0.29701,13.116,-7.1628,-12.478,-3.9232,-21.864,-1.7686,12.931,-6.4653,-4.4438,-20.335,18.657,-10.975,-17.207,-15.571,8.3037,-3.2159,-4.8265,-14.605,-8.733
-6.8806,3.6845,6.1704,8.2146,-2.9067,-8.3597,-0.8015,-12.216,21.096,-0.72099,-14.784,-3.9712,17.856,-6.235,-10.415,-6.6547,-29.285,-6.7953,12.216,-6.1489,-5.5625,-16.225,10.963,-2.0528,-13.824,-11.41,2.1723,-8.5469,-3.4445,-14.925,26.115
-7.7751,8.7843,5.5329,6.4526,7.5972,-4.129,-0.69601,-6.8055,23.229,-8.5953,0.94553,-5.1092,22.323,-5.1483,-2.9566,-0.33979,-18.055,-2.4049,7.5291,-9.9186,-10.339,-7.0072,15.035,-1.5648,-1.7855,-7.1171,8.5011,-11.181,-0.29982,-12.704,2.6452
-1.7559,1.9398,11.619,8.6441,7.4832,-7.6581,0.17353,-7.926,26.587,-15.336,-6.1926,-3.4129,10.306,-11.426,-5.6798,-4.1631,-20.854,-0.5242,1.8035,-14.148,-8.1477,-12.465,9.7635,-14.884,-5.8862,-13.973,5.7583,-14.729,-7.2671,-2.7773,5.4026
-3.4732,-2.663,11.891,12.7,10.562,-11.073,8.8909,-3.1476,24.419,-7.8094,-13.892,-9.4901,24.116,2.2519,-9.039,-2.5877,-13.09,-8.2479,8.7922,-3.2288,-2.689,-17.17,8.3329,-4.8314,-12.393,-13.389,4.1477,-17.113,-7.377,-15.09,6.4063
-4.9981,1.2328,3.133,8.5176,5.5364,-2.4804,5.2382,-10.569,25.434,-12.015,-4.8705,-1.2366,7.5048,-3.9651,-6.9262,2.1914,-13.127,-6.9073,16.167,-5.9801,-15.816,-21.399,9.1883,-3.6038,-13.362,-18.204,3.0269,-10.265,-4.9091,-6.9379,-9.7605
-3.6019,4.9204,3.6687,4.7469,7.8461,-2.5823,-2.096,-7.7362,27.903,-12.622,-13.128,-4.0478,13.095,-10.621,-1.1693,-3.7526,-21.031,-11.232,11.016,1.4327,-13.226,-21.918,13.505,-18.087,-0.74437,-21.423,-6.7373,-14.837,-9.1206,-10.94,20.872
-8.3944,-1.3681,7.4825,4.6213,4.801,-2.1358,8.1144,-8.0107,25.133,-10.477,-6.8293,-5.3023,15.036,-2.6167,-11.555,2.0525,-26.301,-13.467,0.29989,-12.668,-3.8251,-17.962,1.6784,-8.6359,-7.1653,-11.439,-1.128,-13.75,-5.2264,-1.4011,2.1468
-11.092,6.7467,12.076,11.833,5.0018,-12.426,10.318,-20.431,19.33,8.3321,-12.132,-7.4993,11.654,4.4745,-15.392,-10.657,-15.442,1.2093,12.62,0.51048,-7.2289,-15.023,10.018,1.4047,-14.416,-16.113,3.6338,-10.137,-8.7111,-6.9235,-8.5225
-0.78764,3.4606,8.8919,9.1936,11.437,-13.9,3.3983,-10.351,22.254,-3.6978,-3.047,-3.8952,13.666,-4.9815,-4.3134,-8.9112,-17.338,-5.0676,9.7724,4.1064,-8.8571,-21.667,12.976,-4.4159,-11.218,-12.655,0.85359,-10.967,-4.882,-18.624,24.873
-0.85091,5.7683,14.499,14.84,1.5752,-0.15359,-1.1717,-10.372,25.187,-4.5442,-10.745,-8.5061,14.797,-5.8753,-11.072,-1.3869,-19.248,-1.4213,5.3911,-8.7198,-8.2394,-17.888,7.471,-5.4122,-7.4156,-6.2782,-5.7996,-18.654,-12.419,-9.0692,27.981
-6.376,-0.035548,10.595,16.678,-0.87949,0.75045,9.3457,-9.8122,19.642,-3.5344,-13.796,0.45258,17.847,-6.3524,-10.094,-1.1985,-27.162,-10.12,4.1458,-10.656,-7.016,-16.003,8.9741,-12.699,-10.878,-16.412,0.074889,-14.791,-1.2369,-16.427,19.892
2.3345,11.531,10.99,14.064,3.8176,-5.4961,15.798,-11.52,32.837,-4.5982,-11.447,0.54736,14.668,-10.198,-7.6861,-9.1847,-17.893,-10.238,15.146,-7.512,-0.51542,-15.002,8.4766,-11.934,-11.77,-18.244,-1.2569,-14.294,-0.073349,-15.528,-15.111
-4.2869,11.517,15.905,3.1115,11.938,-15.399,13.79,-11.541,18.094,-5.6362,-5.7481,-5.8545,16.546,1.0712,-7.2942,-0.49672,-23.515,-4.9944,4.7972,-12.117,-7.8514,-20.114,18.108,-10.266,-8.2999,-19.018,0.17658,-14.25,-0.7953,-11.677,-33.587
-12.729,-1.7594,6.9869,11.698,4.4123,-15.051,14.323,-12.973,22.797,-1.2851,-14.874,-7.418,15.533,-3.0488,-4.5536,-3.1812,-15.963,-12.779,12.645,-16.85,-11.147,-16.49,16.005,-9.4568,-11.436,-6.082,3.3623,-9.9082,-5.69,-14.867,2.9567
-0.74218,4.3181,6.6531,8.8241,-1.9795,-3.3444,12.548,-11.628,23.99,-3.7801,-6.6955,-8.4068,14.899,-9.8951,-7.7069,-6.4198,-15.86,-4.9856,13.088,-6.4976,-1.3612,-14.313,15.882,-1.5269,-9.2005,-18.748,6.0268,-10.452,-7.5168,-9.211,9.7945
-7.497,0.47761,6.7679,9.1261,10.05,-3.5856,14.934,-9.7004,23.942,6.52,-12.612,-4.6361,16.065,-9.9001,-5.8633,-2.4479,-15.299,1.1124,2.4044,-10.141,-4.6327,-16.479,13.805,-15.799,-5.8782,-8.0625,1.6205,-16.214,-1.4122,-6.7887,26.885
-3.2596,-0.13563,4.9749,7.6811,8.0144,-4.1605,7.8308,-9.4955,28.306,3.0142,-0.17293,-10.001,3.7586,-4.526,-7.7558,-12.506,-16.565,-2.2314,11.091,-9.2176,-9.6685,-16.495,11.776,-13.594,-9.0513,-16.788,9.8932,-14.941,-9.9776,-16.226,70.066
-2.5768,-0.97911,7.5038,15.969,10.482,-11.494,15.132,-6.82,18.87,4.7297,-6.146,-7.0886,7.9003,-5.653,5.9464,-0.42758,-20.2,-2.5286,5.2842,-8.5931,-6.1954,-12.637,14.354,-4.247,-1.9712,-11.814,-1.7244,-14.736,0.66019,-16.597,5.3269
-6.2956,-1.8544,1.6632,11.623,1.3303,-10.601,9.9217,-12.154,19.069,-0.62681,-18.83,-4.8725,11.467,-2.7896,-11.25,0.0079011,-21.555,-3.229,10.606,-13.57,-8.0233,-16.01,11.033,-5.5755,-6.2061,-17.083,2.2614,-12.976,-0.57162,-4.0133,1.1681
-1.8251,4.4488,13.315,9.265,3.0816,-13.7,8.5622,-13.087,22.839,-8.1058,-4.7138,-6.7483,23.229,-7.2011,-1.1947,0.092628,-20.897,-8.6237,3.9253,-5.7597,-3.6436,-13.219,11.406,-8.4514,-3.0309,-22.352,1.2495,-6.868,-15.695,-2.842,35.777
